X,Y,classe
0.9703464342934427,0.06166733057522434,1
0.9677671565265995,0.06150341264955168,1
0.9653095621007847,0.06134722792776527,1
0.9629835468813585,0.06119940531061534,1
0.9607984769106567,0.061060540027608065,1
0.9587631506942448,0.06093119124022649,1
0.9568857637724403,0.060811879790384535,1
0.9551738757197655,0.060703086103180495,1
0.9536343797052083,0.06060524825239469,1
0.9522734747358637,0.060518760196520964,1
0.9510966406957203,0.06044397019243491,1
0.9501086162801016,0.06038117939308631,1
0.9493133799146122,0.060330640634862515,1
0.9487141337354221,0.06029255741950555,1
0.9483132906953949,0.06026708309468245,1
0.9481124648479777,0.06025432023650825,1
0.9481124648479777,0.06025432023650825,1
0.9483132906953949,0.06026708309468245,1
0.9487141337354221,0.06029255741950555,1
0.9493133799146122,0.060330640634862515,1
0.9501086162801016,0.06038117939308631,1
0.9510966406957203,0.06044397019243491,1
0.9522734747358637,0.060518760196520964,1
0.9536343797052083,0.06060524825239469,1
0.9551738757197655,0.060703086103180495,1
0.9568857637724403,0.060811879790384535,1
0.9587631506942448,0.06093119124022649,1
0.9607984769106567,0.061060540027608065,1
0.9629835468813585,0.06119940531061534,1
0.9653095621007847,0.06134722792776527,1
0.9677671565265995,0.06150341264955168,1
0.9703464342934427,0.06166733057522434,1
0.9730370095600873,0.061838321665150395,1
0.9758280483295563,0.06201569739856094,1
0.9787083120738046,0.06219874354598119,1
0.9816662029873053,0.06238672304518049,1
0.9846898106873191,0.06257887896906175,1
0.9877669601728015,0.06277443757353975,1
0.990885260848835,0.06297261141313541,1
0.9940321564191821,0.06317260251174095,1
0.9971949754460583,0.06337360557578788,1
1.0003609823735395,0.06357481123688002,1
1.003517428809151,0.0637754093108345,1
1.0066516048571454,0.06397459206000733,1
1.0097508902967645,0.06417155744576786,1
1.012802805399417,0.06436551235802537,1
1.0157950611801385,0.06455567580880339,1
1.0187156088809983,0.06474128207700262,1
1.0215526884871942,0.06492158379168961,1
1.0242948760804815,0.06509585494149567,1
1.02693112983926,0.06526339379800844,1
1.0294508345000926,0.06542352574138456,1
1.0318438441016242,0.06557560597680563,1
1.0341005228387872,0.06571902213083936,1
1.0362117838627876,0.06585319671725129,1
1.0381691258706385,0.06597758946233805,1
1.0399646673369056,0.0660916994804188,1
1.0415911782498295,0.06619506729072515,1
1.043042109224031,0.06628727666756803,1
1.0443116178725735,0.06636795631633162,1
1.0453945923321952,0.06643678136854572,1
1.0462866718469757,0.06649347469001643,1
1.0469842643275633,0.06653780799674776,1
1.0474845608152492,0.06656960277416064,1
1.0477855467926542,0.06658873099590824,1
1.0478860102954788,0.06659511563939273,1
1.041552553472335,0.13292207625243674,1
1.0414526971741602,0.13290933267417362,1
1.0411535303657042,0.13287115325327625,1
1.040656257686116,0.13280769172479734,1
1.039962881476967,0.13271920362591372,1
1.0390761937195285,0.13260604526696831,1
1.0379997647924488,0.132468672296734,1
1.0367379290950984,0.13230763786767702,1
1.0352957675944736,0.13212359040860708,1
1.0336790873659354,0.13191727101368345,1
1.0318943982101667,0.13168951045829036,1
1.029948886440503,0.13144122585379764,1
1.027850385946185,0.13117341695467719,1
1.0256073466480498,0.13088716213284418,1
1.0232288004736845,0.1305836140354343,1
1.0207243249890405,0.13026399494350047,1
1.0181040048329557,0.1299295918503183,1
1.0153783911098722,0.12958175127911853,1
1.0125584589042647,0.12922187386111325,1
1.009655563087848,0.12885140869564826,1
1.0066813925975158,0.1284718475151915,1
1.0036479233681175,0.12808471867865295,1
1.0005673701095958,0.12769158101722264,1
0.9974521371226609,0.1272940175575076,1
0.9943147683510489,0.12689362914724261,1
0.9911678968714884,0.12649202800924123,1
0.9880241940247592,0.12609083124954354,1
0.9848963183926742,0.12569165434590093,1
0.98179686482644,0.1252961046428174,1
0.978738313731635,0.12490577487934047,1
0.9757329808140212,0.1245222367756632,1
0.9727929674885445,0.12414703470436168,1
0.9699301121512071,0.12378167947175184,1
0.9671559425100255,0.12342764223440553,1
0.9644816291670189,0.12308634857532232,1
0.9619179406381373,0.12275917276360987,1
0.9594751999922486,0.12244743222078726,1
0.957163243283784,0.12215238221599359,1
0.9549913799464174,0.12187521081146208,1
0.9529683553072629,0.12161703407861285,1
0.9511023153725283,0.12137889160402723,1
0.9494007740264239,0.12116174230339948,1
0.9478705827754018,0.12096646056032172,1
0.9465179031595584,0.12079383270544984,1
0.9453481819422871,0.12064455385022753,1
0.9443661291780837,0.12051922508791767,1
0.9435756992468205,0.12041835107321211,1
0.9429800749308532,0.12034233799016521,1
0.9425816545990805,0.12029149191663405,1
0.9423820425495584,0.12026601759181095,1
0.9423820425495584,0.12026601759181095,1
0.9425816545990805,0.12029149191663405,1
0.9429800749308532,0.12034233799016521,1
0.9435756992468205,0.12041835107321211,1
0.9443661291780837,0.12051922508791767,1
0.9453481819422871,0.12064455385022753,1
0.9465179031595584,0.12079383270544984,1
0.9478705827754018,0.12096646056032172,1
0.9494007740264239,0.12116174230339948,1
0.9511023153725283,0.12137889160402723,1
0.9529683553072629,0.12161703407861285,1
0.9549913799464174,0.12187521081146208,1
0.957163243283784,0.12215238221599359,1
0.9594751999922486,0.12244743222078726,1
0.9619179406381373,0.12275917276360987,1
0.9644816291670189,0.12308634857532232,1
0.9671559425100255,0.12342764223440553,1
0.9699301121512071,0.12378167947175184,1
0.9727929674885445,0.12414703470436168,1
0.9757329808140212,0.1245222367756632,1
0.978738313731635,0.12490577487934047,1
0.9817968648264401,0.12529610464281743,1
0.9848963183926742,0.12569165434590093,1
0.9880241940247592,0.12609083124954354,1
0.9911678968714885,0.12649202800924123,1
0.9943147683510489,0.12689362914724261,1
0.9974521371226607,0.12729401755750758,1
1.0005673701095958,0.12769158101722264,1
1.0036479233681175,0.12808471867865295,1
1.0066813925975158,0.1284718475151915,1
1.009655563087848,0.12885140869564826,1
1.0125584589042647,0.12922187386111325,1
1.0153783911098722,0.12958175127911853,1
1.0181040048329557,0.1299295918503183,1
1.0207243249890405,0.13026399494350047,1
1.0232288004736845,0.1305836140354343,1
1.0256073466480498,0.13088716213284418,1
1.027850385946185,0.13117341695467719,1
1.029948886440503,0.13144122585379764,1
1.0318943982101667,0.13168951045829036,1
1.0336790873659354,0.13191727101368345,1
1.0352957675944736,0.13212359040860708,1
1.0367379290950984,0.13230763786767702,1
1.0379997647924488,0.132468672296734,1
1.0390761937195285,0.13260604526696831,1
1.039962881476967,0.13271920362591372,1
1.040656257686116,0.13280769172479734,1
1.0411535303657042,0.13287115325327625,1
1.0414526971741602,0.13290933267417362,1
1.041552553472335,0.13292207625243674,1
1.0310251321258421,0.19871380657843074,1
1.0309262851183856,0.19869475537928094,1
1.0306301421180275,0.1986376784942865,1
1.0301378955881084,0.1985428057519184,1
1.0294515276316694,0.19841051917122537,1
1.0285738020102213,0.1982413514235782,1
1.0275082530150539,0.1980359836877899,1
1.0262591712358922,0.19779524290724926,1
1.0248315862842048,0.1975200984601115,1
1.0232312465407352,0.19721165825595482,1
1.0214645960088005,0.19687116427461926,1
1.0195387483665643,0.1964999875651924,1
1.0174614583227661,0.19609962272527867,1
1.0152410903912459,0.19567168188278208,1
1.0128865852099982,0.19521788820443628,1
1.0104074235403806,0.19474006895722035,1
1.0078135880914318,0.19424014815059956,1
1.0051155233230267,0.19372013878921815,1
1.0023240933897224,0.19318213476724036,1
0.9994505383946426,0.19262830243697757,1
0.996506429129549,0.192060871885752,1
0.9935036204833474,0.19148212795612246,1
0.9904542037066334,0.19089440104562944,1
0.9873704577244939,0.19030005772310696,1
0.9842647996936102,0.18970149119934498,1
0.9811497350027502,0.18910111169047447,1
0.9780378069179811,0.18850133671287742,1
0.9749415460753648,0.18790458134870172,1
0.9718734200245083,0.18731324852117787,1
0.9688457830261427,0.18672971931889504,1
0.9658708263058745,0.18615634340799786,1
0.9629605289644242,0.18559542957091002,1
0.9601266097420142,0.18504923640968246,1
0.957380479831139,0.18451996325139997,1
0.9547331969277204,0.18400974129226724,1
0.9521954207056684,0.1835206250160341,1
0.949777369894137,0.18305458392131438,1
0.9474887811303081,0.1826134945911102,1
0.9453388697533905,0.18219913313647457,1
0.9433362926977015,0.18181316804473902,1
0.9414891136342469,0.18145715346110397,1
0.9398047705011651,0.18113252293064463,1
0.9382900455537746,0.18084058362593083,1
0.9369510380548257,0.18058251108350445,1
0.9357931397149224,0.1803593444704088,1
0.9348210129820065,0.1801719823998295,1
0.9340385722673253,0.18002117931269657,1
0.9334489681834793,0.1799075424398168,1
0.9330545748580171,0.17983152935676988,1
0.9328569803736617,0.17979344614141296,1
0.9328569803736617,0.17979344614141296,1
0.9330545748580171,0.17983152935676988,1
0.9334489681834793,0.1799075424398168,1
0.9340385722673253,0.18002117931269657,1
0.9348210129820065,0.1801719823998295,1
0.9357931397149224,0.1803593444704088,1
0.9369510380548257,0.18058251108350445,1
0.9382900455537746,0.18084058362593083,1
0.9398047705011651,0.18113252293064463,1
0.9414891136342469,0.18145715346110397,1
0.9433362926977015,0.18181316804473902,1
0.9453388697533905,0.18219913313647457,1
0.9474887811303081,0.1826134945911102,1
0.949777369894137,0.18305458392131438,1
0.9521954207056684,0.1835206250160341,1
0.9547331969277204,0.18400974129226724,1
0.957380479831139,0.18451996325139997,1
0.9601266097420142,0.18504923640968246,1
0.9629605289644242,0.18559542957091002,1
0.9658708263058745,0.18615634340799786,1
0.9688457830261427,0.18672971931889504,1
0.9718734200245084,0.1873132485211779,1
0.9749415460753648,0.18790458134870172,1
0.9780378069179811,0.18850133671287742,1
0.9811497350027503,0.1891011116904745,1
0.9842647996936102,0.18970149119934498,1
0.9873704577244937,0.1903000577231069,1
0.9904542037066334,0.19089440104562944,1
0.9935036204833474,0.19148212795612246,1
0.996506429129549,0.192060871885752,1
0.9994505383946426,0.19262830243697757,1
1.0023240933897224,0.19318213476724036,1
1.0051155233230267,0.19372013878921815,1
1.0078135880914318,0.19424014815059956,1
1.0104074235403806,0.19474006895722035,1
1.0128865852099982,0.19521788820443628,1
1.0152410903912459,0.19567168188278208,1
1.0174614583227661,0.19609962272527867,1
1.0195387483665643,0.1964999875651924,1
1.0214645960088005,0.19687116427461926,1
1.0232312465407352,0.19721165825595482,1
1.0248315862842048,0.1975200984601115,1
1.0262591712358922,0.19779524290724926,1
1.0275082530150539,0.1980359836877899,1
1.0285738020102213,0.1982413514235782,1
1.0294515276316694,0.19841051917122537,1
1.0301378955881084,0.1985428057519184,1
1.0306301421180275,0.1986376784942865,1
1.0309262851183856,0.19869475537928094,1
1.0310251321258421,0.19871380657843074,1
1.016346136466174,0.2637053865401332,1
1.0162486967714475,0.2636801044325517,1
1.015956770042528,0.26360435991193115,1
1.015471531765319,0.26347845797472264,1
1.0147949358231008,0.26330290558359093,1
1.013929706628933,0.26307840962605505,1
1.0128793281554025,0.2628058740681015,1
1.0116480299058983,0.26248639631423243,1
1.0102407698838918,0.26212126278860504,1
1.0086632146288081,0.26171194375505535,1
1.006921716398871,0.26126008739686496,1
1.0050232875928016,0.2607675131801083,1
1.0029755725133636,0.2602362045273054,1
1.0007868165864529,0.25966830083087883,1
0.9984658331596797,0.2590660888385761,1
0.9960219680141273,0.2584319934455434,1
0.99346506173219,0.2577685679301283,1
0.9908054100730203,0.25707848367272945,1
0.9880537225151426,0.2563645193990905,1
0.9852210791331615,0.2556295499913522,1
0.9823188859822123,0.25487653491191653,1
0.9793588291698031,0.25410850628673654,1
0.9763528277999838,0.25332855669601484,1
0.973312985979321,0.2525398267214749,1
0.9702515440779333,0.2517454923003468,1
0.967180829441841,0.25094875193698923,1
0.9641132067550939,0.25015281382364074,1
0.9610610282515533,0.2493608829221624,1
0.9580365839768054,0.24857614805878742,1
0.9550520523004861,0.2478017690838433,1
0.9521194508782838,0.24704086414814994,1
0.9492505882610824,0.2462964971473267,1
0.9464570163460944,0.2455716653845662,1
0.9437499838614474,0.24486928750155224,1
0.9411403910715268,0.24419219172611978,1
0.9386387458854584,0.2435431044839798,1
0.936255121545466,0.24292463942036507,1
0.9339991160654818,0.24233928687580342,1
0.9318798135833304,0.2417894038583952,1
0.9299057477821129,0.24127720455297377,1
0.9280848675280764,0.24080475140536448,1
0.9264245048633357,0.2403739468176434,1
0.9249313454823272,0.23998652548783544,1
0.9236114018108766,0.23964404742489784,1
0.9224699887962833,0.23934789166711454,1
0.9215117025059022,0.23909925072919574,1
0.9207404016204036,0.23889912580044229,1
0.9201591918962273,0.2387483227133093,1
0.9197704136597986,0.23864744869860374,1
0.9195756323838586,0.23859690994037996,1
0.9195756323838586,0.23859690994037996,1
0.9197704136597986,0.23864744869860374,1
0.9201591918962273,0.2387483227133093,1
0.9207404016204036,0.23889912580044229,1
0.9215117025059022,0.23909925072919574,1
0.9224699887962833,0.23934789166711454,1
0.9236114018108766,0.23964404742489784,1
0.9249313454823272,0.23998652548783544,1
0.9264245048633357,0.2403739468176434,1
0.9280848675280764,0.24080475140536448,1
0.9299057477821129,0.24127720455297377,1
0.9318798135833304,0.2417894038583952,1
0.9339991160654818,0.24233928687580342,1
0.936255121545466,0.24292463942036507,1
0.9386387458854584,0.2435431044839798,1
0.9411403910715268,0.24419219172611978,1
0.9437499838614474,0.24486928750155224,1
0.9464570163460944,0.2455716653845662,1
0.9492505882610824,0.2462964971473267,1
0.9521194508782838,0.24704086414814994,1
0.9550520523004861,0.2478017690838433,1
0.9580365839768055,0.24857614805878744,1
0.9610610282515533,0.2493608829221624,1
0.9641132067550939,0.25015281382364074,1
0.9671808294418411,0.25094875193698923,1
0.9702515440779333,0.2517454923003468,1
0.9733129859793208,0.25253982672147485,1
0.9763528277999838,0.25332855669601484,1
0.9793588291698031,0.25410850628673654,1
0.9823188859822123,0.25487653491191653,1
0.9852210791331615,0.2556295499913522,1
0.9880537225151426,0.2563645193990905,1
0.9908054100730203,0.25707848367272945,1
0.99346506173219,0.2577685679301283,1
0.9960219680141273,0.2584319934455434,1
0.9984658331596797,0.2590660888385761,1
1.0007868165864529,0.25966830083087883,1
1.0029755725133636,0.2602362045273054,1
1.0050232875928016,0.2607675131801083,1
1.006921716398871,0.26126008739686496,1
1.0086632146288081,0.26171194375505535,1
1.0102407698838918,0.26212126278860504,1
1.0116480299058983,0.26248639631423243,1
1.0128793281554025,0.2628058740681015,1
1.013929706628933,0.26307840962605505,1
1.0147949358231008,0.26330290558359093,1
1.015471531765319,0.26347845797472264,1
1.015956770042528,0.26360435991193115,1
1.0162486967714475,0.2636801044325517,1
1.016346136466174,0.2637053865401332,1
0.9975746736279928,0.3276351179834115,1
0.9974790336012562,0.3276037067695223,1
0.9971924986296786,0.32750959960972664,1
0.9967162224884599,0.32735317544034254,1
0.996052122973522,0.3271350641262912,1
0.995202874179222,0.3268561439248532,1
0.994171895730717,0.3265175379492365,1
0.9929633390143421,0.3261206096461962,1
0.9915820704614414,0.32566695730591516,1
0.9900336519529674,0.3251584076262541,1
0.988324318423749,0.32459700835728333,1
0.9864609527566097,0.3239850200557168,1
0.984451058067428,0.32332490698244737,1
0.9823027274927373,0.3226193271798384,1
0.9800246116015217,0.32187112176872484,1
0.9776258835624286,0.32108330350822295,1
0.9751162022066556,0.3202590446644122,1
0.9725056731352455,0.31940166423673955,1
0.969804808027399,0.3185146145935801,1
0.9670244823136521,0.3176014675707684,1
0.9641758913843551,0.3166659000890756,1
0.9612705055097883,0.3157116793485478,1
0.9583200236534305,0.3147426476593209,1
0.9553363263643629,0.31376270696999364,1
0.9523314279384913,0.312775803155858,1
0.9493174280412167,0.311785910130252,1
0.9463064629863529,0.3107970138430131,1
0.9433106568674743,0.3098130962304653,1
0.9403420727384707,0.30883811918156673,1
0.9374126640398862,0.3078760085847812,1
0.9345342264666335,0.30693063851991104,1
0.9317183504708936,0.306005815658545,1
0.9289763745914553,0.3051052639359354,1
0.9263193397974218,0.30423260955602494,1
0.9237579450301249,0.3033913663900037,1
0.9213025041222641,0.30258492182718966,1
0.9189629042677427,0.30181652313520774,1
0.916748566209428,0.301089264384389,1
0.9146684063051437,0.3004060739890415,1
0.912730800624645,0.29976970291575955,1
0.9109435512221413,0.29918271360625204,1
0.9093138547201781,0.2986474696592942,1
0.9078482733313775,0.2981661263133493,1
0.9065527084347245,0.2977406217681844,1
0.9054323768127961,0.29737266938042367,1
0.9044917896456199,0.2970637507644662,1
0.9037347343457439,0.2968151098265474,1
0.9031642593076624,0.2966277477559681,1
0.9027826616330085,0.29650241899365826,1
0.9025914778809353,0.2964396281943097,1
0.9025914778809353,0.2964396281943097,1
0.9027826616330085,0.29650241899365826,1
0.9031642593076624,0.2966277477559681,1
0.9037347343457439,0.2968151098265474,1
0.9044917896456199,0.2970637507644662,1
0.9054323768127961,0.29737266938042367,1
0.9065527084347245,0.2977406217681844,1
0.9078482733313775,0.2981661263133493,1
0.9093138547201781,0.2986474696592942,1
0.9109435512221413,0.29918271360625204,1
0.912730800624645,0.29976970291575955,1
0.9146684063051437,0.3004060739890415,1
0.916748566209428,0.301089264384389,1
0.9189629042677427,0.30181652313520774,1
0.9213025041222641,0.30258492182718966,1
0.9237579450301249,0.3033913663900037,1
0.9263193397974218,0.30423260955602494,1
0.9289763745914553,0.3051052639359354,1
0.9317183504708936,0.306005815658545,1
0.9345342264666335,0.30693063851991104,1
0.9374126640398862,0.3078760085847812,1
0.9403420727384708,0.30883811918156673,1
0.9433106568674743,0.3098130962304653,1
0.9463064629863529,0.3107970138430131,1
0.9493174280412168,0.31178591013025203,1
0.9523314279384913,0.312775803155858,1
0.9553363263643627,0.3137627069699936,1
0.9583200236534305,0.3147426476593209,1
0.9612705055097883,0.3157116793485478,1
0.9641758913843551,0.3166659000890756,1
0.9670244823136521,0.3176014675707684,1
0.969804808027399,0.3185146145935801,1
0.9725056731352455,0.31940166423673955,1
0.9751162022066556,0.3202590446644122,1
0.9776258835624286,0.32108330350822295,1
0.9800246116015217,0.32187112176872484,1
0.9823027274927373,0.3226193271798384,1
0.984451058067428,0.32332490698244737,1
0.9864609527566097,0.3239850200557168,1
0.988324318423749,0.32459700835728333,1
0.9900336519529674,0.3251584076262541,1
0.9915820704614414,0.32566695730591516,1
0.9929633390143421,0.3261206096461962,1
0.994171895730717,0.3265175379492365,1
0.995202874179222,0.3268561439248532,1
0.996052122973522,0.3271350641262912,1
0.9967162224884599,0.32735317544034254,1
0.9971924986296786,0.32750959960972664,1
0.9974790336012562,0.3276037067695223,1
0.9975746736279928,0.3276351179834115,1
0.9747863296668763,0.39024557844334395,1
0.9746928744167618,0.39020816460501906,1
0.974412884977726,0.39009607374236627,1
0.9739474887684197,0.38990975720572774,1
0.9732985597751188,0.3896499652260373,1
0.9724687110058442,0.3893177438939052,1
0.9714612839686992,0.3889144309473804,1
0.970280335216798,0.3884416503853518,1
0.9689306200139555,0.38790130592827776,1
0.9674175731869202,0.3872955733525757,1
0.965747287241244,0.38662689172953846,1
0.9639264878289132,0.38589795360405493,1
0.9619625066665216,0.38511169415268237,1
0.9598632520130349,0.384271279364726,1
0.957637176826024,0.38338009329391765,1
0.9552932447245877,0.3824417244320261,1
0.9528408938960223,0.3814599512592668,1
0.9502899990915723,0.38043872702969544,1
0.9476508318642928,0.37938216385284995,1
0.9449340192091307,0.3782945161357361,1
0.9421505007717659,0.3771801634518322,1
0.9393114847985203,0.3760435929060925,1
0.9364284030047054,0.37488938106695924,1
0.9335128645431389,0.37372217553813664,1
0.9305766092581842,0.3725466762443313,1
0.927631460413541,0.3713676165063144,1
0.9246892770841351,0.3701897439815091,1
0.9217619064038083,0.36901780154685,1
0.918861135861093,0.36785650820089166,1
0.9159986458351561,0.366710540062067,1
0.913185962563034,0.3655845115396088,1
0.9104344117275444,0.3644829567529523,1
0.907755072852759,0.3634103112744363,1
0.9051587346906708,0.36237089426881935,1
0.9026558517786969,0.36136889110152737,1
0.9002565023429473,0.36040833648566417,1
0.8979703477167639,0.3594930982356461,1
0.8958065934379426,0.3586268616928784,1
0.8937739521812804,0.3578131148861859,1
0.8918806086757102,0.35705513448675236,1
0.8901341867472846,0.3563559726141218,1
0.8885417186207211,0.3557184445463905,1
0.8871096166031134,0.35514511738407567,1
0.8858436472638349,0.3546382997133077,1
0.8847489082145991,0.3542000323099686,1
0.8838298075831758,0.3538320799222079,1
0.8830900462634169,0.3535359241644246,1
0.8825326030130629,0.3533127575513289,1
0.882159722459337,0.35316347869610654,1
0.8819729060606232,0.35308868869202054,1
0.8819729060606232,0.35308868869202054,1
0.882159722459337,0.35316347869610654,1
0.8825326030130629,0.3533127575513289,1
0.8830900462634169,0.3535359241644246,1
0.8838298075831758,0.3538320799222079,1
0.8847489082145991,0.3542000323099686,1
0.8858436472638349,0.3546382997133077,1
0.8871096166031134,0.35514511738407567,1
0.8885417186207211,0.3557184445463905,1
0.8901341867472846,0.3563559726141218,1
0.8918806086757102,0.35705513448675236,1
0.8937739521812804,0.3578131148861859,1
0.8958065934379426,0.3586268616928784,1
0.8979703477167639,0.3594930982356461,1
0.9002565023429473,0.36040833648566417,1
0.9026558517786969,0.36136889110152737,1
0.9051587346906708,0.36237089426881935,1
0.907755072852759,0.3634103112744363,1
0.9104344117275444,0.3644829567529523,1
0.913185962563034,0.3655845115396088,1
0.9159986458351561,0.366710540062067,1
0.9188611358610931,0.36785650820089166,1
0.9217619064038083,0.36901780154685,1
0.9246892770841351,0.3701897439815091,1
0.9276314604135412,0.37136761650631445,1
0.9305766092581842,0.3725466762443313,1
0.9335128645431386,0.3737221755381365,1
0.9364284030047054,0.37488938106695924,1
0.9393114847985203,0.3760435929060925,1
0.9421505007717659,0.3771801634518322,1
0.9449340192091307,0.3782945161357361,1
0.9476508318642928,0.37938216385284995,1
0.9502899990915723,0.38043872702969544,1
0.9528408938960223,0.3814599512592668,1
0.9552932447245877,0.3824417244320261,1
0.957637176826024,0.38338009329391765,1
0.9598632520130349,0.384271279364726,1
0.9619625066665216,0.38511169415268237,1
0.9639264878289132,0.38589795360405493,1
0.965747287241244,0.38662689172953846,1
0.9674175731869202,0.3872955733525757,1
0.9689306200139555,0.38790130592827776,1
0.970280335216798,0.3884416503853518,1
0.9714612839686992,0.3889144309473804,1
0.9724687110058442,0.3893177438939052,1
0.9732985597751188,0.3896499652260373,1
0.9739474887684197,0.38990975720572774,1
0.974412884977726,0.39009607374236627,1
0.9746928744167618,0.39020816460501906,1
0.9747863296668763,0.39024557844334395,1
0.9480728652009522,0.45128465769363024,1
0.9479819710387676,0.45124139188319157,1
0.9477096545509244,0.45111176866802377,1
0.9472570122598065,0.45089630999506464,1
0.9466258667961632,0.45059588344034535,1
0.9458187595600179,0.4502116987155682,1
0.9448389404873465,0.44974530279702407,1
0.9436903549637342,0.44919857369646554,1
0.9423776279376982,0.44857371289901593,1
0.9409060452976536,0.44787323649856575,1
0.9392815325875059,0.44709996506635097,1
0.9375106311465772,0.44625701229350756,1
0.9356004717699417,0.4453477724533371,1
0.9335587459952299,0.4443759067337653,1
0.9313936751315223,0.44334532849503083,1
0.929113977155039,0.4422601875119651,1
0.926728831604926,0.4411248532643131,1
0.9242478426204912,0.4399438973423808,1
0.9216810002687253,0.438722075038855,1
0.9190386403178282,0.4374643062009174,1
0.9163314026187173,0.4361756554197566,1
0.9135701882621045,0.43486131163724717,1
0.9107661156836503,0.43352656725191185,1
0.9079304758939483,0.43217679680830057,1
0.90507468701361,0.43081743535559663,1
0.902210248296524,0.42945395656259205,1
0.899348693826418,0.42809185067715494,1
0.8965015460731752,0.42673660241893907,1
0.8936802694959152,0.42539366889435387,1
0.8908962243796623,0.4240684576227229,1
